D99_index,ac,af_l,af_r,ar_l,ar_r,atr_l,atr_r,cbd_l,cbd_r,cbp_l,cbp_r,cbt_l,cbt_r,cst_l,cst_r,fa_l,fa_r,fma,fmi,fx_l,fx_r,ifo_l,ifo_r,ilf_l,ilf_r,mcp,mdlf_l,mdlf_r,or_l,or_r,slf1_l,slf1_r,slf2_l,slf2_r,slf3_l,slf3_r,str_l,str_r,uf_l,uf_r,vof_l,vof_r
0132_LEFT_Pulo,0.017517159,0.007184988,0.001909791,0.090722051,0.01891179,0.068605711,0.015637199,0.018202471,0.011052616,0.007623891,0.004073086,0.008609525,0.003692619,0.091843794,0.023240008,0.023815107,0.00865989,0.035891592,0.012966159,0.085520305,0.035374902,0.04726377,0.014776876,0.010279096,0.001889808,0.006304805,0.014521188,0.003816823,0.034559577,0.008677927,0.019043522,0.003667841,0.03980521,0.008740156,0.010448194,0.005217201,0.149783371,0.021585096,0.009059519,0.003644806,0.009177812,0.002336835
0133_LEFT_PAG,0.025962106,0.003708483,0.001886191,0.07995077,0.034698924,0.031345404,0.02087294,0.022414331,0.014248787,0.00718099,0.005445752,0.013116105,0.007189628,0.071697103,0.037637195,0.007949944,0.005053226,0.043363934,0.010867454,0.053422113,0.046549446,0.046150025,0.029258002,0.011957108,0.00433758,0.21675375,0.009162844,0.005394182,0.034009463,0.017330742,0.002854482,0.001850786,0.009808339,0.005255243,0.004616633,0.003748062,0.020645081,0.012192118,0.00836253,0.006640818,0.00883797,0.005640915
0143_LEFT_VPLo,0.018628769,0.007727812,0.001992156,0.067013437,0.021892925,0.056747004,0.015398808,0.016051676,0.010503446,0.007927653,0.0039585,0.009323979,0.003282725,0.16590363,0.02836293,0.015796372,0.006816492,0.024650173,0.011877953,0.093425539,0.030926705,0.034965537,0.014324636,0.007290905,0.001710117,0.006207061,0.00907167,0.003264637,0.025279673,0.008039483,0.019466026,0.003632394,0.047224091,0.009195719,0.01044832,0.005617194,0.150600314,0.024359729,0.00757558,0.003471083,0.004687601,0.002134036
0159_LEFT_PN,0.006493616,0.002193269,0.000705635,0.036318173,0.008818317,0.01726509,0.004759776,0.009500964,0.005692762,0.003362765,0.001317702,0.003904441,0.001499446,0.197725061,0.031618713,0.010070312,0.003269865,0.011698336,0.005278026,0.022882603,0.009916616,0.018562159,0.006572003,0.003846031,0.000833052,0.308478229,0.004527831,0.001398725,0.010678964,0.005205713,0.005873606,0.001394343,0.01559679,0.002768252,0.005604473,0.001674703,0.035213128,0.006466113,0.003582267,0.001320675,0.003085037,0.001341911
0177_LEFT_MR,0.014549786,0.002029044,0.001453084,0.022936344,0.018157168,0.026433566,0.011639369,0.007717712,0.012998625,0.005036298,0.003098917,0.007538131,0.005085649,0.073407943,0.052395359,0.008065726,0.003952528,0.020372338,0.008100751,0.02602101,0.026255585,0.030652197,0.019226159,0.006941195,0.003004527,0.485995285,0.005768532,0.003437529,0.01533823,0.009519555,0.002684568,0.001111123,0.009070084,0.003773962,0.003556699,0.00271859,0.014370991,0.007289317,0.006106917,0.004945662,0.006184103,0.004541274
0178_LEFT_NRTP,0.018301962,0.003240784,0.00105198,0.037876334,0.010647935,0.056061419,0.00932787,0.015008695,0.009374089,0.008207328,0.003246596,0.008147213,0.002474532,0.148402975,0.034240849,0.026970067,0.006998595,0.019737041,0.01209602,0.043151858,0.017164812,0.045991658,0.011934,0.007605237,0.001538165,0.292753963,0.007459683,0.002310507,0.021858635,0.007124343,0.00661982,0.002183449,0.020586722,0.003850627,0.00705677,0.002551534,0.041349015,0.009394723,0.01059527,0.002592313,0.005743324,0.002340697
0179_LEFT_RMTg,0.021024354,0.002526019,0.00149225,0.033733825,0.02273512,0.027942383,0.014409509,0.01109872,0.010286896,0.006160342,0.003785474,0.008316861,0.004625767,0.111405095,0.071917007,0.010491515,0.005749054,0.022308461,0.009212771,0.039214012,0.02946056,0.038943713,0.020545216,0.008961243,0.002484914,0.340030782,0.00734705,0.00320554,0.020471113,0.016404733,0.002656909,0.001693123,0.011083339,0.004382258,0.004683622,0.003113066,0.019634741,0.010154186,0.008426584,0.004482025,0.008072799,0.004939128
0180_LEFT_vnll,0.007170715,0.002124284,0.000832375,0.043775462,0.033874734,0.015134377,0.008679703,0.013076653,0.014308642,0.002198466,0.001477394,0.009600563,0.005846063,0.053789824,0.023780026,0.003679281,0.00211087,0.029387785,0.004319673,0.024397621,0.021142909,0.030854258,0.017760061,0.009613317,0.003821189,0.528475239,0.004963692,0.003176329,0.020773677,0.016188558,0.001578412,0.00093038,0.004615083,0.002059279,0.00252469,0.001442555,0.008792845,0.005774955,0.004072823,0.003363593,0.008689889,0.004881975
0181_LEFT_dnll,0.004314954,0.000821706,0.000601863,0.024157967,0.01359405,0.003126736,0.004329447,0.004271443,0.006610591,0.000858001,0.001335319,0.004339642,0.003086843,0.015382662,0.01158016,0.001084022,0.002214183,0.009628693,0.001841174,0.005025419,0.013141684,0.008799058,0.014438607,0.00256598,0.001360398,0.141197252,0.001348682,0.0023476,0.004477053,0.003819521,0.000463235,0.000306276,0.001193684,0.001237188,0.000694462,0.001205987,0.002545814,0.004141813,0.002224529,0.002570668,0.001633715,0.003415255
0183_LEFT_nbic,0.016893823,0.006888806,0.001499065,0.228890032,0.025321064,0.020974739,0.009785598,0.0202952,0.011589245,0.00411309,0.002657178,0.013573398,0.005147063,0.077469989,0.018477161,0.006494786,0.003213355,0.050019898,0.007157441,0.06347347,0.02943072,0.074773703,0.019631183,0.018373038,0.002912132,0.085551028,0.019737675,0.004195968,0.053371072,0.012985938,0.004399793,0.0014083,0.01161607,0.003470519,0.006089431,0.00251898,0.023251699,0.0075467,0.011339972,0.003768744,0.015182342,0.004459922
0184_LEFT_pbgn,0.010068997,0.004055446,0.001430854,0.160480154,0.023432247,0.015108152,0.008194638,0.0192458,0.012123851,0.003345516,0.002130996,0.021823391,0.004311543,0.10479228,0.023991287,0.004212367,0.002919629,0.043081883,0.005637612,0.040726795,0.022460695,0.040921958,0.016348136,0.013066212,0.002766693,0.282719353,0.009175169,0.003644752,0.030460358,0.016286089,0.001936784,0.000941365,0.006403771,0.002769149,0.003334238,0.002012694,0.011409429,0.006392136,0.007409188,0.002819392,0.008857336,0.004681367
0186_LEFT_riMLF,0.028642455,0.004228297,0.002143789,0.098310422,0.022105353,0.03790554,0.013579496,0.016810849,0.01167421,0.008629484,0.005587428,0.013386085,0.006558951,0.097781746,0.028372311,0.01035091,0.004971716,0.043549989,0.011689315,0.090650885,0.050806557,0.060061286,0.02377735,0.013636417,0.003339852,0.117699946,0.010825853,0.005005054,0.043602653,0.012406701,0.00303728,0.001339848,0.012822185,0.00562431,0.005981372,0.004095149,0.040802382,0.008785955,0.011850545,0.006315826,0.009398995,0.003841502
0188_LEFT_S4,0.007440911,0.001433996,0.000954206,0.010770867,0.010267448,0.005195203,0.005437873,0.003267599,0.003063586,0.001267818,0.002134124,0.001961267,0.001484603,0.022348182,0.018440201,0.003147252,0.002452192,0.007567401,0.002565953,0.00827455,0.009505322,0.009243019,0.008692848,0.002176367,0.00092892,0.059729088,0.002881674,0.001641806,0.003556857,0,0.001165013,0.000936269,0.003012596,0.00274562,0,0.001674291,0.007028355,0.004758174,0.003379071,0.002545333,0.001803005,0.001052505
0189_LEFT_ldtn,0.021604915,0.00224944,0.001072096,0.036655405,0.012992635,0.047272237,0.010917363,0.015210244,0.005442451,0.006356385,0.003158436,0.009574159,0.002943078,0.089417931,0.015594912,0.012440789,0.003522022,0.020859783,0.011318942,0.064927386,0.024664186,0.046424723,0.013737291,0.00854361,0.002238298,0.065653032,0.006174859,0.002424549,0.025095062,0.008225007,0.003938599,0.001269958,0.014853774,0.003136217,0.005980832,0.00230801,0.026184648,0.005990218,0.009356261,0.003258362,0.006869992,0.001817246
