Index-HCP_MMP_1.0,ac,af_l,af_r,ar_l,ar_r,atr_l,atr_r,cbd_l,cbd_r,cbp_l,cbp_r,cbt_l,cbt_r,cst_l,cst_r,fa_l,fa_r,fma,fmi,fx_l,fx_r,ifo_l,ifo_r,ilf_l,ilf_r,mcp,mdlf_l,mdlf_r,or_l,or_r,slf1_l,slf1_r,slf2_l,slf2_r,slf3_l,slf3_r,str_l,str_r,uf_l,uf_r,vof_l,vof_r
56,0.002725252,0.005019893,0.104561289,0.001433991,0.005939683,0.004358809,0.018163084,0.00874736,0.012996906,0.000471923,0.00087503,0.00024758,0.000573265,0.023991364,0.095924762,0.006527363,0.036012309,0.001779134,0.010767857,0.006080765,0.008901155,0.006074251,0.015306141,0.000686468,0.002968141,0.005818537,0.002328148,0.006399396,0.002433206,0.00513167,0.043667569,0.044543625,0.02328691,0.115565356,0.004341325,0.187588044,0.053545528,0.123966492,0.003035254,0.005864475,0.000318168,0.000421319
57,0.002865389,0.002919606,0.002415867,0.002369492,0.003115885,0.006519403,0.013231524,0.095981982,0.437958602,0.03054626,0.109402941,0.002274546,0.00381902,0.010329786,0.01085692,0.010875481,0.012971535,0.009940817,0.016801436,0.004318436,0.004641343,0.010096833,0.014772611,0.001317774,0.001464466,0.001048564,0.003818175,0.007958499,0.004972651,0.008110286,0.030436741,0.080175247,0.004766682,0.0030565,0.001835898,0.0022169,0.014932215,0.015323434,0.004452614,0.005557733,0.000507075,0.000601348
58,0.004092106,0.000936572,0.000672687,0.00090024,0.001800999,0.002968224,0.003891234,0.04643983,0.561158326,0.040400936,0.24650151,0.000769889,0.012598804,0.001521693,0.001495538,0.003637592,0.00144796,0.005056672,0.014618133,0.001666815,0.006399109,0.005527412,0.007792266,0.000689858,0.001315337,0.00032515,0.00137213,0.002318216,0.001945592,0.00381226,0.006990674,0.005729029,0.000712388,0.00048754,0.000366416,0.00031795,0.003732789,0.001623974,0.004642633,0.010899415,0.000209296,0.000328235
59,0.002680291,0.00232106,0.001696097,0.001490381,0.002192371,0.009043392,0.017088395,0.084406869,0.47333436,0.042404446,0.200972189,0.002201778,0.004195808,0.0027909,0.003140265,0.012199695,0.012675869,0.006270916,0.024992863,0.003053704,0.003870992,0.010867447,0.014379583,0.000982168,0.001230639,0.000768604,0.002704686,0.004378628,0.003590843,0.005406773,0.010030004,0.019694795,0.002610278,0.001869969,0.001251363,0.001779289,0.004182643,0.004543582,0.005358996,0.007655267,0.000406222,0.000483839
60,0.002825065,0.007829882,0.003623417,0.002740435,0.00310804,0.016745144,0.027572661,0.067521743,0.259312741,0.012550659,0.044636697,0.002547775,0.006023965,0.008049853,0.007062867,0.069162568,0.068165665,0.009990487,0.035090146,0.005450792,0.004923107,0.01687952,0.020853024,0.001551983,0.001528542,0.001714969,0.005141673,0.006231301,0.00661829,0.007769236,0.054561107,0.109652549,0.021240044,0.005277565,0.005724162,0.004458006,0.03163086,0.027059115,0.007304845,0.005975448,0.00087712,0.000755145
61,0.006358694,0.001931566,0.000837048,0.000743028,0.00139542,0.016197796,0.015233698,0.106047339,0.282260641,0.083640793,0.289516516,0.001111944,0.003339344,0.000808164,0.001041382,0.001775401,0.001316906,0.003156635,0.098210669,0.00349159,0.007645782,0.020732651,0.016780523,0.001203823,0.001578675,0.000227451,0.001837194,0.002203425,0.002550579,0.00383061,0.002542096,0.0034672,0.000499217,0.000497497,0.000376309,0.000685864,0.001061053,0.001028345,0.017654739,0.019620213,0.000335144,0.000419476
62,0.002931771,0.005999563,0.002011058,0.002474815,0.002595068,0.036352543,0.047829321,0.082242522,0.376402123,0.031435458,0.10503984,0.001763631,0.00731635,0.003245072,0.003315222,0.014160791,0.011397731,0.00606718,0.112499947,0.005101281,0.004961721,0.0307253,0.023547316,0.001437884,0.001157347,0.001074466,0.004843977,0.003696206,0.005903722,0.00564694,0.008991714,0.015696525,0.003686525,0.001787462,0.002732296,0.003225969,0.006313724,0.005615964,0.011967126,0.007016536,0.000803783,0.000496775
63,0.003246366,0.013322706,0.005774908,0.004029482,0.004009623,0.036269933,0.047542442,0.052958149,0.130895762,0.011166241,0.028467886,0.001588873,0.003314315,0.007838574,0.007797488,0.113710082,0.125209243,0.005784831,0.069503211,0.007089841,0.005539875,0.02977457,0.026980087,0.002059957,0.001482386,0.00262636,0.007184604,0.005512332,0.008633185,0.008032975,0.046521248,0.068647083,0.023753621,0.006826408,0.009536271,0.009026638,0.022700344,0.020517482,0.013589852,0.007256528,0.001125061,0.000800398
64,0.00604172,0.002327995,0.000814144,0.000860448,0.001111572,0.039568752,0.031747791,0.107873239,0.168818824,0.072840752,0.162789796,0.000976146,0.002272636,0.000880699,0.001242766,0.002529002,0.002030371,0.002683588,0.236148184,0.004611777,0.006153397,0.047158263,0.023098769,0.001651917,0.001398811,0.000254407,0.002461899,0.001731642,0.003671491,0.003001661,0.002976508,0.004824551,0.000748422,0.000507819,0.000561895,0.000762872,0.001282602,0.00141247,0.040073659,0.023685283,0.00046219,0.000317008
65,0.010107304,0.003318027,0.001223892,0.00083336,0.001300478,0.044394743,0.032644793,0.07655994,0.076138566,0.057094424,0.099459986,0.00067008,0.001208992,0.000712054,0.001100163,0.002305601,0.002375969,0.002981138,0.299991701,0.006439977,0.01059578,0.066454758,0.038665999,0.002889376,0.003198502,0.000224028,0.003027597,0.002263346,0.004471912,0.004052129,0.002606476,0.005283639,0.000687355,0.000531324,0.000513128,0.000615784,0.000918955,0.00130613,0.070336655,0.072679108,0.000608227,0.000428553
66,0.020171274,0.00050559,0.01616062,0.001006369,0.009503278,0.0024779,0.100203598,0.001725855,0.005345829,0.001117929,0.009017116,0.000184992,0.002720132,0.000852976,0.006130608,0.000314752,0.00178164,0.009918651,0.025395749,0.001088403,0.015315829,0.00363749,0.401392651,0.000372299,0.025194602,0.001417739,0.001053356,0.026566094,0.001657823,0.033822258,0.001158999,0.003433633,0.000343515,0.003311814,0.000176467,0.009462018,0.000677751,0.005094755,0.001864686,0.24883401,0.000199722,0.005134221
67,0.001937873,0.006691917,0.037605544,0.001191867,0.003908813,0.006877246,0.022669799,0.005797625,0.006869434,0.000778191,0.001202495,0.000202821,0.000851404,0.004354879,0.023790915,0.048070722,0.208714587,0.002624542,0.023449318,0.002468469,0.004596704,0.0064018,0.026845432,0.00074039,0.00767849,0.002467808,0.002186665,0.014238798,0.002525956,0.011826619,0.020560422,0.029892064,0.020584025,0.332410208,0.005481352,0.045853328,0.014988668,0.042998429,0.003344896,0.006982955,0.000326985,0.001083994
68,0.002825777,0.005064916,0.028653223,0.001257873,0.005396053,0.008835991,0.038588124,0.005223336,0.014132713,0.001166973,0.005458742,0.000215307,0.001030163,0.002845965,0.020308785,0.029603705,0.374624848,0.00404683,0.041327241,0.002353727,0.006202653,0.007262941,0.047417577,0.000616917,0.005428443,0.002249911,0.002123162,0.01407611,0.002420782,0.013961788,0.009758,0.092420953,0.009202501,0.107576372,0.003280048,0.02891334,0.006224456,0.039493381,0.003446099,0.010067518,0.000337945,0.001714978
69,0.004573027,0.004147116,0.003033152,0.002064573,0.003922969,0.051341168,0.110007996,0.065382993,0.184309897,0.025567044,0.073252058,0.001168305,0.003615864,0.002620175,0.006457646,0.008403618,0.010134677,0.005143778,0.215713241,0.006144375,0.010917959,0.041265342,0.058936911,0.001407696,0.001900047,0.001362817,0.004169181,0.005552883,0.005776934,0.010146637,0.005884409,0.013394514,0.00277268,0.002072856,0.001842908,0.003833984,0.00453935,0.00989943,0.020970546,0.015594152,0.000729828,0.000980902
70,0.003990602,0.008336397,0.023762115,0.002341026,0.010100003,0.022707373,0.099595654,0.013134685,0.04030985,0.003279877,0.012645666,0.000474191,0.001711804,0.004409472,0.019209516,0.043879377,0.212841971,0.006389433,0.090606095,0.004567848,0.011128643,0.017943664,0.082954083,0.001242138,0.00424602,0.003560159,0.004153991,0.016902753,0.004955119,0.019605136,0.013626772,0.071445749,0.011497937,0.016762358,0.005320996,0.026197458,0.008832992,0.033979888,0.008398691,0.016974305,0.000675503,0.002486253
71,0.004601003,0.004756615,0.020749842,0.00221791,0.012120818,0.023415816,0.164723353,0.009331694,0.031950112,0.002941834,0.009953317,0.00044698,0.002320958,0.003001799,0.02389274,0.011945435,0.063972664,0.008074885,0.166559318,0.004674222,0.020019557,0.016998905,0.121199825,0.000896585,0.005509389,0.00336175,0.003357684,0.021536474,0.004174357,0.027526905,0.005949838,0.056501992,0.004478997,0.032431356,0.002480136,0.033442335,0.005158047,0.041367276,0.008138408,0.01939441,0.00053753,0.003460203
72,0.008255278,0.002023744,0.004509735,0.001063293,0.003828554,0.044005493,0.168054649,0.028868511,0.050572734,0.011748198,0.023822476,0.000374038,0.001735829,0.001292494,0.005215199,0.003221261,0.00664536,0.004935957,0.291889688,0.005134696,0.015362623,0.041453364,0.128193848,0.001075586,0.005446829,0.000979382,0.002321507,0.007092468,0.003417987,0.013786633,0.002643273,0.014494225,0.001290284,0.002278337,0.000807721,0.003186578,0.001811389,0.0068756,0.028525205,0.057616119,0.000418844,0.001473385
73,0.001195634,0.004820768,0.071792512,0.000800317,0.00265559,0.005748349,0.016162328,0.00466216,0.004967992,0.000664522,0.001127371,0.00015727,0.000599164,0.0027159,0.01766699,0.02768809,0.19827476,0.001677452,0.015419277,0.001638552,0.003398496,0.005053182,0.018169633,0.000579049,0.008689274,0.00140652,0.001611108,0.011324617,0.001874551,0.008414977,0.012639568,0.013314921,0.013400691,0.368759398,0.003744003,0.114300596,0.009616275,0.030521262,0.002422331,0.003903605,0.000248725,0.000665015
74,0.00287172,0.004080073,0.10344313,0.001469596,0.010589796,0.0082741,0.053928712,0.007445886,0.017207763,0.00169384,0.00410796,0.000266301,0.001558498,0.002815751,0.014480908,0.021180828,0.227382319,0.005027433,0.018254383,0.001743566,0.010709213,0.006606621,0.054071008,0.000597765,0.003994088,0.002513187,0.002155505,0.017598319,0.002657401,0.01661668,0.008907526,0.020207022,0.00771463,0.037199951,0.002974381,0.247743337,0.006700639,0.029161152,0.002923473,0.014677136,0.000331763,0.002220938
75,0.0068574,0.002511402,0.079527119,0.001974216,0.018233081,0.008004633,0.15663292,0.005329263,0.014162251,0.001577628,0.003671073,0.000280416,0.003166685,0.002556359,0.015371742,0.006152449,0.070324768,0.0098086,0.028800421,0.001642505,0.03024971,0.007031138,0.142976021,0.000553196,0.007756318,0.003699971,0.002179503,0.031085091,0.002940318,0.036015196,0.004062898,0.012504567,0.002332752,0.026769969,0.001233739,0.190286192,0.00316043,0.029246427,0.002408737,0.032851474,0.000351729,0.004624661
76,0.013271051,0.00083144,0.041796644,0.001744053,0.018626043,0.0034256,0.202120185,0.002138301,0.007701584,0.000903612,0.002081926,0.000212689,0.0039451,0.001797231,0.011223725,0.001246067,0.014319339,0.012455948,0.026689253,0.001125381,0.038341779,0.004336663,0.295283354,0.000374384,0.01430012,0.003208077,0.001467445,0.037818361,0.002354058,0.045696837,0.002027169,0.007257551,0.000720697,0.006679956,0.000396275,0.063382537,0.001365431,0.015023402,0.001837056,0.095938665,0.000252985,0.006076808
77,0.011932697,0.001705743,0.018834671,0.001495176,0.008011555,0.013528909,0.208013951,0.005261156,0.00836158,0.002318811,0.003139289,0.000246502,0.003114637,0.001490472,0.008884743,0.002091859,0.008831794,0.007337797,0.133656116,0.003297275,0.030698754,0.013570305,0.2371243,0.000561327,0.01275807,0.00190693,0.001778839,0.016027731,0.002574782,0.025753056,0.001753772,0.006909635,0.001067719,0.021004582,0.000720657,0.065711761,0.001627556,0.01227764,0.006385712,0.095137035,0.000306252,0.002963916
78,0.00121246,0.004566876,0.182772889,0.000780283,0.005421812,0.003071183,0.013627703,0.004554126,0.007475062,0.000317391,0.000648951,0.000127931,0.000406911,0.004919047,0.022334161,0.017513577,0.188249173,0.001532048,0.007822446,0.00138999,0.002933137,0.003431269,0.012145216,0.000508099,0.002283638,0.002323827,0.001448867,0.008079808,0.001557917,0.004577267,0.022101721,0.040323606,0.016376391,0.080173347,0.003622379,0.251961692,0.020161597,0.05599473,0.001558829,0.004001695,0.00019167,0.000519061
79,0.000895755,0.002888764,0.089421673,0.00045825,0.001746863,0.00281699,0.009838393,0.00254288,0.003700668,0.000394169,0.000767382,0.000120627,0.000389495,0.001900326,0.013306688,0.016528609,0.286232213,0.001142985,0.007061382,0.001047889,0.003194074,0.002572885,0.010272459,0.00030788,0.005419123,0.001015546,0.000888553,0.007114598,0.001041175,0.005516887,0.008845086,0.015791867,0.00815042,0.214799461,0.002226251,0.243028768,0.00706914,0.024572798,0.001351978,0.001888047,0.000134109,0.000388303
80,0.000559822,0.003146715,0.11273388,0.000385016,0.001031889,0.001770634,0.007068979,0.002626632,0.003999942,0.000190902,0.000545951,5.82E-05,0.00019945,0.002719629,0.010838414,0.014142326,0.240110312,0.000645645,0.006447941,0.000696304,0.00146534,0.001984315,0.007385522,0.00030042,0.00374537,0.000775104,0.000837963,0.004465554,0.000795085,0.003101339,0.014206776,0.019792867,0.012143159,0.248834336,0.002698362,0.231393367,0.012997169,0.029718857,0.000851795,0.001689536,0.000124518,0.000221949
81,0.001835706,0.004803665,0.078911272,0.001143517,0.004948662,0.009629606,0.044524445,0.005285654,0.008571857,0.001621211,0.0029771,0.000228081,0.001052528,0.002136761,0.014251461,0.017723492,0.184919052,0.002799319,0.02716287,0.002288341,0.011051053,0.007119074,0.028651081,0.000611563,0.006199195,0.001640087,0.001909013,0.010440666,0.00230201,0.010623799,0.006052012,0.012094737,0.006543661,0.146876339,0.002659285,0.297221744,0.004808615,0.025984692,0.003109989,0.005391863,0.000286096,0.000887737
82,0.003708145,0.00213016,0.073681628,0.001339625,0.008386223,0.009016764,0.12101529,0.004329685,0.008908173,0.00170631,0.002064896,0.000230039,0.002312666,0.001815761,0.014191722,0.005149297,0.068095168,0.005020186,0.056422471,0.001842897,0.028564742,0.007211118,0.078336553,0.000475901,0.006833771,0.002063704,0.001675403,0.014191588,0.002335403,0.019249939,0.00287061,0.011055757,0.001856007,0.083187026,0.000911592,0.311998429,0.002646328,0.026179556,0.002944464,0.013233187,0.000278804,0.001797547
83,0.002266775,0.005280342,0.068512673,0.001540911,0.00645483,0.017179532,0.065454886,0.009741743,0.011645586,0.004181034,0.003497673,0.000303196,0.001423063,0.002794098,0.019429398,0.023292715,0.118832225,0.00368026,0.065160213,0.003037079,0.01295618,0.012343422,0.042919878,0.000881424,0.008719682,0.002278215,0.00268543,0.014211082,0.003360123,0.014360305,0.007540097,0.017919434,0.007533474,0.177896155,0.003131268,0.194449109,0.00598828,0.033931206,0.005456538,0.007343592,0.000426683,0.001298889
84,0.00332291,0.005650946,0.036379536,0.002188017,0.007396096,0.021383101,0.096468936,0.010718613,0.014191115,0.003160117,0.004206741,0.000347831,0.001816304,0.003332735,0.027363115,0.023771369,0.109735878,0.004916221,0.108705976,0.004423085,0.015927768,0.01491106,0.060251666,0.000980577,0.008788565,0.002999286,0.003481496,0.017363213,0.004369538,0.018356992,0.008168824,0.032492757,0.008323825,0.168742627,0.003790216,0.081547499,0.007181624,0.045733233,0.006846777,0.010240431,0.00055087,0.001835269
85,0.003632455,0.003224803,0.047544756,0.001480127,0.006202866,0.01839513,0.139848999,0.007429416,0.010064274,0.003127785,0.002129879,0.000269656,0.002029324,0.001815223,0.014661074,0.005869212,0.046900851,0.004199067,0.150138771,0.002747654,0.022401239,0.014333881,0.083618131,0.000591318,0.007457203,0.00168086,0.002362296,0.012630532,0.002789364,0.016199717,0.003011597,0.012848952,0.002247337,0.101583947,0.001366685,0.204688915,0.003184091,0.022152083,0.005889016,0.016003922,0.000389423,0.001434345
86,0.003721067,0.003658406,0.023411353,0.001685119,0.007805844,0.021248825,0.164223099,0.009124379,0.016999593,0.003085691,0.006601068,0.000340249,0.002111255,0.002306577,0.023183834,0.010595365,0.056875913,0.005520941,0.198274096,0.003629834,0.020603611,0.014144607,0.098162222,0.000682836,0.006825961,0.002360619,0.002486154,0.01682629,0.00320469,0.020518325,0.00490145,0.032918597,0.003856742,0.096635993,0.001874141,0.053685237,0.004522203,0.036314982,0.007098134,0.016131927,0.00038817,0.002249015
87,0.006202478,0.002414708,0.013985406,0.001570738,0.009081418,0.022144199,0.226697524,0.009212486,0.036053,0.00339961,0.014887383,0.000290643,0.002270781,0.001943389,0.013637388,0.005008066,0.020767361,0.007654993,0.202288445,0.003370157,0.022124856,0.016784235,0.173747242,0.000609252,0.006186319,0.002169836,0.002290981,0.017799455,0.0030962,0.026738831,0.003307176,0.024682459,0.00213837,0.012382639,0.001188413,0.022096895,0.002768753,0.021446882,0.007698705,0.033168619,0.000369189,0.003205436
88,0.019563482,0.002978082,0.00351067,0.000923742,0.002879789,0.029092643,0.070628964,0.039347487,0.039009815,0.023589356,0.047086702,0.000568381,0.002054126,0.000866825,0.003096325,0.001596808,0.002732951,0.004592081,0.245963271,0.008178316,0.016898559,0.048637754,0.108605575,0.002884558,0.009317406,0.000462072,0.002541811,0.005869593,0.003985749,0.010000528,0.002052652,0.00784079,0.000758186,0.001311814,0.000525882,0.00107193,0.000973077,0.00264339,0.05663125,0.17785911,0.000529605,0.001140963
89,0.012646884,0.001240406,0.013962698,0.00102968,0.005787152,0.013092536,0.222678389,0.006135397,0.011969706,0.002402266,0.007232507,0.000276825,0.002332158,0.00106335,0.006886314,0.001608354,0.005862173,0.006713704,0.181791148,0.003382071,0.019949063,0.012700923,0.235565519,0.000474476,0.012519234,0.001327758,0.001270293,0.013245808,0.001912825,0.02248111,0.001412474,0.005797566,0.00092075,0.015668513,0.000563471,0.013094712,0.001268412,0.008123406,0.007542638,0.120651389,0.000234066,0.002682504
90,0.023473808,0.000886637,0.009793923,0.001072933,0.006129864,0.009881515,0.149996382,0.006604408,0.012348835,0.002730696,0.009063114,0.000252345,0.002789057,0.00081285,0.005985986,0.000797566,0.002372972,0.007686609,0.137938559,0.00290613,0.01944803,0.011450667,0.259217362,0.000614654,0.021558758,0.001087421,0.001187926,0.014220921,0.001904682,0.024056877,0.001261353,0.00598797,0.000490226,0.00414116,0.000303408,0.003611627,0.000795635,0.005289915,0.009317628,0.224334474,0.000232437,0.002978046
